Origin,Destination,Date,Price ($),Num Stops,Connection,Duration (h),Time
HNL,ITO,2020-01-12,121,0,(),0.97,5:27p - 6:25p
HNL,ITO,2020-01-12,126,0,(),0.92,11:35a - 12:30p
HNL,ITO,2020-01-12,126,0,(),0.92,11:35a - 12:30p
HNL,ITO,2020-01-12,126,0,(),0.90,7:20a - 8:14a
HNL,ITO,2020-01-12,126,0,(),0.90,7:20a - 8:14a
OGG,SEA,2019-12-14,273,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-14,273,1,(SFO),8.63,10:06p - 8:44a
OGG,SEA,2019-12-14,287,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-14,287,1,(PDX),0.12,11:25p - 8:25a
OGG,SEA,2019-12-14,290,1,(SFO),13.67,4:20p - 8:00a
OGG,SEA,2019-12-14,293,1,(PDX),20.50,11:25p - 9:55p
OGG,SEA,2019-12-14,297,1,(SFO),14.25,4:20p - 8:35a
OGG,SEA,2019-12-14,299,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-14,302,1,(SAN),16.67,2:30p - 9:10a
OGG,SEA,2019-12-14,306,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-14,309,1,(PDX),0.12,11:25p - 8:25a
OGG,SEA,2019-12-14,312,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.25,7:45p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.25,7:45p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.58,7:25p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.58,7:25p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.92,7:05p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.92,7:05p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",12.25,6:45p - 9:00a
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",12.25,6:45p - 9:00a
OGG,SEA,2019-12-15,264,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-15,268,1,(HNL),8.92,11:10a - 10:05p
OGG,SEA,2019-12-15,268,1,(HNL),8.92,11:10a - 10:05p
OGG,SEA,2019-12-15,268,1,(HNL),9.92,10:10a - 10:05p
OGG,SEA,2019-12-15,268,1,(HNL),9.92,10:10a - 10:05p
OGG,SEA,2019-12-15,273,1,(SFO),8.63,10:06p - 8:44a
OGG,SEA,2019-12-15,273,1,(SFO),9.23,1:45p - 12:59a
OGG,SEA,2019-12-15,273,1,(LAX),11.93,10:40p - 12:36p
OGG,SEA,2019-12-15,277,2,"(SFO, LAX)",12.50,10:06p - 12:36p
OGG,SEA,2019-12-15,285,1,(OAK),13.08,4:55p - 8:00a
OGG,SEA,2019-12-15,287,1,(PDX),9.25,11:25p - 10:40a
OGG,SEA,2019-12-15,287,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-15,290,1,(SFO),13.67,4:20p - 8:00a
OGG,SEA,2019-12-15,293,1,(PDX),0.32,11:25p - 8:25p
OGG,SEA,2019-12-15,293,1,(HNL),8.17,11:55a - 10:05p
OGG,SEA,2019-12-15,293,1,(HNL),8.17,11:55a - 10:05p
OGG,SEA,2019-12-15,297,1,(OAK),13.67,4:55p - 8:35a
OGG,SEA,2019-12-15,301,1,(HNL),20.97,11:07p - 10:05p
OGG,SEA,2019-12-15,302,1,(SAN),16.67,2:30p - 9:10a
OGG,SEA,2019-12-15,306,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-16,234,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-16,234,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-16,234,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-16,234,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-16,243,1,(SFO),8.63,10:06p - 8:44a
OGG,SEA,2019-12-16,243,1,(SFO),9.23,1:45p - 12:59a
OGG,SEA,2019-12-16,243,1,(LAX),11.93,10:40p - 12:36p
OGG,SEA,2019-12-16,244,1,(SAN),16.67,2:30p - 9:10a
OGG,SEA,2019-12-16,247,2,"(SFO, LAX)",12.50,10:06p - 12:36p
OGG,SEA,2019-12-16,248,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-16,252,1,(SAN),26.17,2:30p - 6:40p
OGG,SEA,2019-12-16,254,1,(PDX),13.33,11:25p - 2:45p
OGG,SEA,2019-12-16,257,1,(PDX),0.12,11:25p - 8:25a
OGG,SEA,2019-12-16,258,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-16,258,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-16,260,1,(SFO),13.67,4:20p - 8:00a
OGG,SEA,2019-12-16,267,1,(SFO),14.25,4:20p - 8:35a
OGG,SEA,2019-12-16,268,1,(HNL),8.50,11:35a - 10:05p
OGG,SEA,2019-12-16,268,1,(HNL),8.50,11:35a - 10:05p
OGG,SEA,2019-12-16,268,1,(HNL),8.92,11:10a - 10:05p
OGG,SEA,2019-12-17,234,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-17,234,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-17,234,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-17,234,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-17,243,1,(SFO),8.63,10:06p - 8:44a
OGG,SEA,2019-12-17,243,1,(SFO),9.23,1:45p - 12:59a
OGG,SEA,2019-12-17,243,1,(LAX),11.93,10:40p - 12:36p
OGG,SEA,2019-12-17,244,1,(SAN),16.67,2:30p - 9:10a
OGG,SEA,2019-12-17,247,2,"(SFO, LAX)",12.50,10:06p - 12:36p
OGG,SEA,2019-12-17,248,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-17,254,1,(PDX),9.25,11:25p - 10:40a
OGG,SEA,2019-12-17,257,1,(PDX),14.50,11:25p - 3:55p
OGG,SEA,2019-12-17,258,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-17,258,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-17,260,1,(SJC),14.50,3:30p - 8:00a
OGG,SEA,2019-12-17,262,1,(SJC),16.75,1:50p - 8:35a
OGG,SEA,2019-12-17,268,1,(SMF),18.67,11:40a - 8:20a
OGG,SEA,2019-12-17,268,1,(HNL),8.50,11:35a - 10:05p
OGG,SEA,2019-12-17,268,1,(HNL),8.50,11:35a - 10:05p
OGG,SEA,2019-12-17,275,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-18,234,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-18,234,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-18,234,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-18,234,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-18,243,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-18,243,1,(SFO),9.23,1:45p - 12:59a
OGG,SEA,2019-12-18,243,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-18,243,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-18,243,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-18,243,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-18,247,2,"(LAX, SFO)",12.18,10:40p - 12:51p
OGG,SEA,2019-12-18,248,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-18,254,1,(PDX),8.25,1:25p - 11:40p
OGG,SEA,2019-12-18,258,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-18,258,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-18,260,1,(SFO),13.67,4:20p - 8:00a
OGG,SEA,2019-12-18,262,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-18,267,1,(SFO),14.25,4:20p - 8:35a
OGG,SEA,2019-12-18,268,1,(HNL),8.92,11:10a - 10:05p
OGG,SEA,2019-12-18,268,1,(HNL),8.92,11:10a - 10:05p
OGG,SEA,2019-12-19,234,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-19,234,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-19,243,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-19,243,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-19,243,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-19,243,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-19,243,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-19,243,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-19,257,1,(PDX),0.13,11:25p - 9:25a
OGG,SEA,2019-12-19,258,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-19,258,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-19,264,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-19,264,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-19,280,1,(PDX),0.13,11:25p - 9:25a
OGG,SEA,2019-12-19,288,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-19,288,1,(SFO),10.12,11:03p - 11:10a
OGG,SEA,2019-12-19,291,1,(PDX),11.25,11:25p - 12:40p
OGG,SEA,2019-12-19,292,2,"(HNL, SFO)",11.27,11:35a - 12:51a
OGG,SEA,2019-12-19,299,1,(PHX),13.43,10:15p - 1:41p
OGG,SEA,2019-12-19,299,1,(LAX),16.03,3:50p - 9:52a
OGG,SEA,2019-12-20,289,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-20,289,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-20,298,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-20,298,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-20,298,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-20,303,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-20,303,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-20,348,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-20,348,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-20,352,2,"(HNL, SFO)",11.27,11:35a - 12:51a
OGG,SEA,2019-12-20,354,1,(PHX),13.43,10:15p - 1:41p
OGG,SEA,2019-12-20,354,1,(LAX),16.03,3:50p - 9:52a
OGG,SEA,2019-12-20,354,1,(LAX),15.27,11:41p - 4:57p
OGG,SEA,2019-12-20,354,1,(PHX),15.35,11:30p - 4:51p
OGG,SEA,2019-12-20,367,1,(PHX),21.93,11:30p - 11:26p
OGG,SEA,2019-12-20,369,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-20,374,1,(PHX),18.50,11:30p - 8:00p
OGG,SEA,2019-12-20,381,0,(),5.75,12:00p - 7:45p
OGG,SEA,2019-12-20,381,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-20,381,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-21,289,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-21,289,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-21,298,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-21,298,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-21,298,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-21,303,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-21,303,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-21,303,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-21,326,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-21,336,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-21,340,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-21,346,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-21,348,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-21,348,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-21,348,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-21,352,2,"(HNL, SFO)",14.08,7:05p - 11:10a
OGG,SEA,2019-12-21,354,1,(LAX),16.03,3:50p - 9:52a
OGG,SEA,2019-12-21,354,1,(LAX),15.27,11:41p - 4:57p
OGG,SEA,2019-12-21,357,2,"(HNL, LAX)",15.22,7:05p - 12:18p
OGG,SEA,2019-12-21,360,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-22,298,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-22,298,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-22,298,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-22,298,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-22,303,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-22,303,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-22,303,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-22,307,2,"(LAX, SFO)",12.18,10:40p - 12:51p
OGG,SEA,2019-12-22,309,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-22,309,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-22,326,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-22,336,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-22,340,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-22,346,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-22,348,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-22,348,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-22,348,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-22,352,2,"(HNL, SFO)",11.27,11:35a - 12:51a
OGG,SEA,2019-12-22,354,1,(PHX),13.43,10:15p - 1:41p
OGG,SEA,2019-12-22,354,1,(LAX),16.03,3:50p - 9:52a
OGG,SEA,2019-12-23,262,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-23,274,1,(SJC),17.08,3:30p - 10:35a
OGG,SEA,2019-12-23,282,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-23,288,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-23,288,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-23,288,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-23,288,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-23,288,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-23,288,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-23,288,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-23,288,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-23,291,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-23,292,2,"(LAX, SFO)",12.18,10:40p - 12:51p
OGG,SEA,2019-12-23,300,1,(SJC),17.08,3:30p - 10:35a
OGG,SEA,2019-12-23,302,1,(OAK),15.58,4:55p - 10:30a
OGG,SEA,2019-12-23,311,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-23,333,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-23,333,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-23,333,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-23,337,2,"(HNL, SFO)",13.02,9:50a - 12:51a
OGG,SEA,2019-12-24,274,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-24,279,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-24,279,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-24,282,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-24,288,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-24,288,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-24,288,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-24,288,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-24,288,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-24,288,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-24,288,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-24,291,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-24,292,2,"(LAX, SFO)",12.18,10:40p - 12:51p
OGG,SEA,2019-12-24,295,1,(OAK),15.58,4:55p - 10:30a
OGG,SEA,2019-12-24,300,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-24,311,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-24,333,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-24,333,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-24,333,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-24,337,2,"(HNL, SFO)",13.02,9:50a - 12:51a
OGG,SEA,2019-12-25,279,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-25,279,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-25,288,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-25,288,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-25,288,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-25,288,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-25,288,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-25,288,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-25,301,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-25,312,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-25,315,1,(SJC),17.08,3:30p - 10:35a
OGG,SEA,2019-12-25,318,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-25,321,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-25,322,2,"(LAX, SFO)",12.18,10:40p - 12:51p
OGG,SEA,2019-12-25,333,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-25,333,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-25,335,1,(SJC),17.08,3:30p - 10:35a
OGG,SEA,2019-12-25,337,2,"(HNL, SFO)",11.27,11:35a - 12:51a
OGG,SEA,2019-12-25,337,2,"(HNL, SFO)",14.08,7:05p - 11:10a
OGG,SEA,2019-12-25,337,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-26,309,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-26,309,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-26,314,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-26,332,1,(OAK),13.08,4:55p - 8:00a
OGG,SEA,2019-12-26,334,1,(OAK),13.67,4:55p - 8:35a
OGG,SEA,2019-12-26,349,1,(OAK),15.67,4:55p - 10:35a
OGG,SEA,2019-12-26,352,1,(OAK),15.58,4:55p - 10:30a
OGG,SEA,2019-12-26,354,1,(OAK),13.67,4:55p - 8:35a
OGG,SEA,2019-12-26,354,0,(),5.75,2:35p - 10:20p
OGG,SEA,2019-12-26,354,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-26,354,1,(OAK),13.08,4:55p - 8:00a
OGG,SEA,2019-12-26,363,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-26,363,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-26,363,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-26,363,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-26,363,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-26,363,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-26,363,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-26,364,1,(OAK),15.58,4:55p - 10:30a
OGG,SEA,2019-12-26,369,1,(OAK),15.67,4:55p - 10:35a
OGG,SEA,2019-12-27,339,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-27,339,0,(),5.42,4:10p - 11:35p
OGG,SEA,2019-12-27,366,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-27,377,1,(SJC),14.50,3:30p - 8:00a
OGG,SEA,2019-12-27,380,1,(SJC),17.08,3:30p - 10:35a
OGG,SEA,2019-12-27,386,1,(SJC),15.08,3:30p - 8:35a
OGG,SEA,2019-12-27,388,1,(HNL),8.17,11:55a - 10:05p
OGG,SEA,2019-12-27,388,1,(HNL),8.17,11:55a - 10:05p
OGG,SEA,2019-12-27,390,1,(SFO),19.50,11:59p - 9:29p
OGG,SEA,2019-12-27,393,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-27,393,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-27,393,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-27,393,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-27,393,1,(LAX),11.63,10:40p - 12:18p
OGG,SEA,2019-12-27,393,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-27,397,1,(SJC),14.50,3:30p - 8:00a
OGG,SEA,2019-12-27,400,1,(SJC),17.08,3:30p - 10:35a
OGG,SEA,2019-12-27,402,1,(SJC),19.08,3:30p - 12:35p
OGG,SEA,2019-12-27,408,1,(HNL),13.17,6:55a - 10:05p
OGG,SEA,2019-12-27,408,1,(HNL),13.17,6:55a - 10:05p
OGG,SEA,2019-12-28,331,1,(OAK),13.42,4:55p - 8:20a
OGG,SEA,2019-12-28,337,1,(OAK),15.58,4:55p - 10:30a
OGG,SEA,2019-12-28,342,1,(OAK),13.67,4:55p - 8:35a
OGG,SEA,2019-12-28,366,1,(OAK),13.67,4:55p - 8:35a
OGG,SEA,2019-12-28,377,1,(OAK),16.58,4:55p - 11:30a
OGG,SEA,2019-12-28,381,1,(SFO),18.87,11:59p - 8:51p
OGG,SEA,2019-12-28,381,0,(),5.75,9:30p - 5:15a
OGG,SEA,2019-12-28,381,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-28,388,1,(OAK),15.58,4:55p - 10:30a
OGG,SEA,2019-12-28,390,1,(SFO),19.50,11:59p - 9:29p
OGG,SEA,2019-12-28,390,1,(SFO),19.80,11:03p - 8:51p
OGG,SEA,2019-12-28,393,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-28,393,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-28,393,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-28,397,1,(OAK),13.08,4:55p - 8:00a
OGG,SEA,2019-12-28,397,1,(OAK),16.58,4:55p - 11:30a
OGG,SEA,2019-12-28,409,1,(SFO),16.30,11:59p - 6:17p
OGG,SEA,2019-12-28,416,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-28,417,1,(OAK),13.08,4:55p - 8:00a
OGG,SEA,2019-12-28,423,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-29,381,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-29,381,0,(),5.75,11:10p - 6:55a
OGG,SEA,2019-12-29,390,1,(SFO),19.50,11:59p - 9:29p
OGG,SEA,2019-12-29,390,1,(SFO),19.80,11:03p - 8:51p
OGG,SEA,2019-12-29,393,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-29,393,1,(LAX),11.62,9:20a - 10:57p
OGG,SEA,2019-12-29,393,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-29,393,1,(PHX),12.18,11:30p - 1:41p
OGG,SEA,2019-12-29,416,1,(SFO),16.82,4:21p - 11:10a
OGG,SEA,2019-12-29,423,1,(SFO),8.85,2:00p - 12:51a
OGG,SEA,2019-12-29,423,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-29,425,1,(SFO),20.65,4:21p - 3:00p
OGG,SEA,2019-12-29,427,2,"(HNL, SFO)",14.08,7:05p - 11:10a
OGG,SEA,2019-12-29,436,1,(SFO),13.67,4:20p - 8:00a
OGG,SEA,2019-12-29,440,1,(SFO),11.80,11:03p - 12:51p
OGG,SEA,2019-12-29,440,1,(SFO),13.02,11:59p - 3:00p
OGG,SEA,2019-12-29,444,2,"(HNL, SFO)",14.08,7:05p - 11:10a
OGG,SEA,2019-12-29,447,2,"(HNL, PHX)",15.93,7:45p - 1:41p
OGG,SEA,2019-12-29,449,1,(LAX),16.03,3:50p - 9:52a
OGG,SEA,2019-12-29,449,1,(LAX),15.27,11:41p - 4:57p
OGG,SEA,2019-12-30,363,1,(SFO),10.67,10:30p - 11:10a
OGG,SEA,2019-12-30,371,1,(SFO),12.35,10:30p - 12:51p
OGG,SEA,2019-12-30,380,1,(SFO),20.35,10:30p - 8:51p
OGG,SEA,2019-12-30,393,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-30,408,1,(SFO),10.67,10:30p - 11:10a
OGG,SEA,2019-12-30,418,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-30,419,1,(PHX),18.50,11:30p - 8:00p
OGG,SEA,2019-12-30,419,1,(SFO),14.50,10:30p - 3:00p
OGG,SEA,2019-12-30,421,1,(SFO),10.12,11:03p - 11:10a
OGG,SEA,2019-12-30,421,1,(SFO),16.30,11:59p - 6:17p
OGG,SEA,2019-12-30,430,1,(SFO),12.35,10:30p - 12:51p
OGG,SEA,2019-12-30,430,1,(SFO),17.78,10:30p - 6:17p
OGG,SEA,2019-12-30,430,1,(SFO),19.50,11:59p - 9:29p
OGG,SEA,2019-12-30,430,1,(SFO),19.80,11:03p - 8:51p
OGG,SEA,2019-12-30,449,1,(LAX),16.18,10:46p - 4:57p
OGG,SEA,2019-12-30,449,1,(LAX),17.87,2:00p - 9:52a
OGG,SEA,2019-12-30,449,1,(LAX),17.93,11:41p - 7:37p
OGG,SEA,2019-12-30,449,1,(LAX),19.03,3:50p - 12:52p
OGG,SEA,2019-12-30,453,1,(PDX),9.25,11:25p - 10:40a
OGG,SEA,2019-12-30,453,1,(PDX),0.12,11:25p - 8:25a
OGG,SEA,2019-12-31,393,1,(LAX),9.10,10:46p - 9:52a
OGG,SEA,2019-12-31,393,1,(LAX),11.18,11:41p - 12:52p
OGG,SEA,2019-12-31,399,1,(SFO),10.87,11:59p - 12:51p
OGG,SEA,2019-12-31,419,1,(LAX),16.03,3:50p - 9:52a
OGG,SEA,2019-12-31,419,1,(SFO),9.18,11:59p - 11:10a
OGG,SEA,2019-12-31,432,1,(SFO),19.50,11:59p - 9:29p
OGG,SEA,2019-12-31,438,1,(SFO),16.30,11:59p - 6:17p
OGG,SEA,2019-12-31,449,1,(SFO),11.80,11:03p - 12:51p
OGG,SEA,2019-12-31,449,1,(LAX),17.87,2:00p - 9:52a
OGG,SEA,2019-12-31,449,1,(LAX),17.93,11:41p - 7:37p
OGG,SEA,2019-12-31,449,1,(LAX),19.03,3:50p - 12:52p
OGG,SEA,2019-12-31,453,1,(PDX),0.12,11:25p - 8:25a
