Origin,Destination,Date,Price ($),Num Stops,Connection,Duration (h),Departure,Arrival,Carrier
HNL,LIH,2019-12-15,121,0,(),0.67,8:15p,8:55p,Hawaiian Airlines
HNL,LIH,2019-12-15,121,0,(),0.67,8:15p,8:55p,Hawaiian Airlines
HNL,OGG,2019-12-14,70,0,(),0.92,5:05p,6:00p,Southern Airways Express
HNL,OGG,2019-12-14,70,0,(),0.92,1:03p,1:58p,Southern Airways Express
HNL,OGG,2019-12-14,70,0,(),1.00,10:25p,11:25p,Southern Airways Express
HNL,OGG,2019-12-14,70,0,(),1.00,10:00a,11:00a,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.58,2:10p,3:45p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.58,9:25a,11:00a,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.55,6:02a,7:35a,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.67,5:15p,6:55p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.83,7:15p,9:05p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.92,10:55a,12:50p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.83,7:55a,9:45a,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),1.95,6:03p,8:00p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),2.67,2:10p,4:50p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),2.75,5:15p,8:00p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),3.00,3:55p,6:55p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),3.03,6:03p,9:05p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),3.08,7:55a,11:00a,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),3.42,9:25a,12:50p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),3.45,12:18p,3:45p,Southern Airways Express
HNL,OGG,2019-12-14,74,1,(MKK),3.72,6:02a,9:45a,Southern Airways Express
HNL,OGG,2019-12-15,70,0,(),0.92,5:05p,6:00p,Southern Airways Express
HNL,OGG,2019-12-15,70,0,(),0.92,1:03p,1:58p,Southern Airways Express
HNL,OGG,2019-12-15,70,0,(),1.00,10:25p,11:25p,Southern Airways Express
HNL,OGG,2019-12-15,70,0,(),1.00,10:00a,11:00a,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.58,2:10p,3:45p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.58,9:25a,11:00a,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.55,6:02a,7:35a,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.67,5:15p,6:55p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.83,7:15p,9:05p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.92,10:55a,12:50p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.83,7:55a,9:45a,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),1.95,6:03p,8:00p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),2.67,2:10p,4:50p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),2.75,5:15p,8:00p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),3.00,3:55p,6:55p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),3.03,6:03p,9:05p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),3.08,7:55a,11:00a,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),3.42,9:25a,12:50p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),3.45,12:18p,3:45p,Southern Airways Express
HNL,OGG,2019-12-15,74,1,(MKK),3.72,6:02a,9:45a,Southern Airways Express
HNL,ITO,2019-12-14,101,0,(),0.85,5:00a,5:51a,Hawaiian Airlines
HNL,ITO,2019-12-14,101,0,(),0.85,5:00a,5:51a,Hawaiian Airlines
HNL,ITO,2019-12-14,106,0,(),0.93,6:57p,7:53p,Hawaiian Airlines
HNL,ITO,2019-12-14,106,0,(),0.93,6:57p,7:53p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.90,5:41p,6:35p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.90,5:41p,6:35p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.92,9:07a,10:02a,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.92,9:07a,10:02a,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,8:20a,9:16a,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,8:20a,9:16a,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,10:15a,11:11a,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,10:15a,11:11a,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,3:33p,4:29p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,3:33p,4:29p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,4:15p,5:11p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.93,4:15p,5:11p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.95,1:22p,2:19p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.95,1:22p,2:19p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.97,2:13p,3:11p,Hawaiian Airlines
HNL,ITO,2019-12-14,116,0,(),0.97,2:13p,3:11p,Hawaiian Airlines
HNL,ITO,2019-12-15,101,0,(),0.85,5:00a,5:51a,Hawaiian Airlines
HNL,ITO,2019-12-15,101,0,(),0.85,5:00a,5:51a,Hawaiian Airlines
HNL,ITO,2019-12-15,106,0,(),0.93,6:18p,7:14p,Hawaiian Airlines
HNL,ITO,2019-12-15,106,0,(),0.93,6:18p,7:14p,Hawaiian Airlines
HNL,ITO,2019-12-15,106,0,(),0.93,6:57p,7:53p,Hawaiian Airlines
HNL,ITO,2019-12-15,106,0,(),0.93,6:57p,7:53p,Hawaiian Airlines
HNL,ITO,2019-12-15,106,0,(),0.90,7:10a,8:04a,Hawaiian Airlines
HNL,ITO,2019-12-15,106,0,(),0.90,7:10a,8:04a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.90,5:41p,6:35p,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.90,5:41p,6:35p,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.92,9:07a,10:02a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.92,9:07a,10:02a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,8:20a,9:16a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,8:20a,9:16a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,10:15a,11:11a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,10:15a,11:11a,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,11:20a,12:16p,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,11:20a,12:16p,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,3:33p,4:29p,Hawaiian Airlines
HNL,ITO,2019-12-15,121,0,(),0.93,3:33p,4:29p,Hawaiian Airlines
OGG,SEA,2019-12-14,273,1,(SJC),15.08,3:30p,8:35a,Alaska Airlines
OGG,SEA,2019-12-14,273,1,(SFO),8.63,10:06p,8:44a,United Airlines
OGG,SEA,2019-12-14,287,1,(SJC),19.08,3:30p,12:35p,Alaska Airlines
OGG,SEA,2019-12-14,287,1,(PDX),7.00,11:25p,8:25a,Alaska Airlines
OGG,SEA,2019-12-14,290,1,(SFO),13.67,4:20p,8:00a,Alaska Airlines
OGG,SEA,2019-12-14,293,1,(PDX),20.50,11:25p,9:55p,Alaska Airlines
OGG,SEA,2019-12-14,297,1,(SFO),14.25,4:20p,8:35a,Alaska Airlines
OGG,SEA,2019-12-14,299,1,(SJC),15.08,3:30p,8:35a,Alaska Airlines
OGG,SEA,2019-12-14,302,1,(SAN),16.67,2:30p,9:10a,Alaska Airlines
OGG,SEA,2019-12-14,306,1,(OAK),13.42,4:55p,8:20a,Alaska Airlines
OGG,SEA,2019-12-14,309,1,(PDX),7.00,11:25p,8:25a,Alaska Airlines
OGG,SEA,2019-12-14,312,1,(SJC),19.08,3:30p,12:35p,Alaska Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.25,7:45p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.25,7:45p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.58,7:25p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.58,7:25p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.92,7:05p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",11.92,7:05p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",12.25,6:45p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-14,313,2,"(HNL, SFO)",12.25,6:45p,9:00a,Hawaiian Airlines
OGG,SEA,2019-12-15,264,0,(),5.75,11:10p,6:55a,Alaska Airlines
OGG,SEA,2019-12-15,268,1,(HNL),8.92,11:10a,10:05p,Hawaiian Airlines
OGG,SEA,2019-12-15,268,1,(HNL),8.92,11:10a,10:05p,Hawaiian Airlines
OGG,SEA,2019-12-15,268,1,(HNL),9.92,10:10a,10:05p,Hawaiian Airlines
OGG,SEA,2019-12-15,268,1,(HNL),9.92,10:10a,10:05p,Hawaiian Airlines
OGG,SEA,2019-12-15,273,1,(SFO),8.63,10:06p,8:44a,United Airlines
OGG,SEA,2019-12-15,273,1,(SFO),9.23,1:45p,12:59a,United Airlines
OGG,SEA,2019-12-15,273,1,(LAX),11.93,10:40p,12:36p,United Airlines
OGG,SEA,2019-12-15,277,2,"(SFO, LAX)",12.50,10:06p,12:36p,United Airlines
OGG,SEA,2019-12-15,282,1,(OAK),13.67,4:55p,8:35a,Alaska Airlines
OGG,SEA,2019-12-15,285,1,(OAK),13.08,4:55p,8:00a,Alaska Airlines
OGG,SEA,2019-12-15,287,1,(PDX),9.25,11:25p,10:40a,Alaska Airlines
OGG,SEA,2019-12-15,287,0,(),5.75,11:10p,6:55a,Alaska Airlines
OGG,SEA,2019-12-15,290,1,(SFO),13.67,4:20p,8:00a,Alaska Airlines
OGG,SEA,2019-12-15,293,1,(SJC),15.08,3:30p,8:35a,Alaska Airlines
OGG,SEA,2019-12-15,293,1,(PDX),19.00,11:25p,8:25p,Alaska Airlines
OGG,SEA,2019-12-15,293,1,(HNL),8.17,11:55a,10:05p,Hawaiian Airlines
OGG,SEA,2019-12-15,293,1,(HNL),8.17,11:55a,10:05p,Hawaiian Airlines
OGG,SEA,2019-12-15,297,1,(SFO),14.25,4:20p,8:35a,Alaska Airlines
OGG,SEA,2019-12-15,301,1,(HNL),20.97,11:07p,10:05p,Hawaiian Airlines
OGG,LIH,2019-12-14,124,0,(),0.85,2:06p,2:57p,Hawaiian Airlines
OGG,LIH,2019-12-14,124,0,(),0.85,2:06p,2:57p,Hawaiian Airlines
OGG,LIH,2019-12-14,124,0,(),0.85,3:40p,4:31p,Hawaiian Airlines
OGG,LIH,2019-12-14,124,0,(),0.85,3:40p,4:31p,Hawaiian Airlines
OGG,LIH,2019-12-14,133,0,(),0.78,12:35p,1:22p,Hawaiian Airlines
OGG,LIH,2019-12-14,133,0,(),0.78,12:35p,1:22p,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),1.67,8:56p,10:36p,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),1.67,8:56p,10:36p,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),1.87,8:19a,10:11a,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),1.87,8:19a,10:11a,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),1.88,9:10a,11:03a,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),1.88,9:10a,11:03a,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),6.95,11:07p,6:04a,Hawaiian Airlines
OGG,LIH,2019-12-14,155,1,(HNL),6.95,11:07p,6:04a,Hawaiian Airlines
OGG,LIH,2019-12-14,159,1,(HNL),8.75,9:19p,6:04a,Hawaiian Airlines
OGG,LIH,2019-12-14,159,1,(HNL),8.75,9:19p,6:04a,Hawaiian Airlines
OGG,LIH,2019-12-14,162,1,(HNL),1.83,7:05p,8:55p,Hawaiian Airlines
OGG,LIH,2019-12-14,162,1,(HNL),1.83,7:05p,8:55p,Hawaiian Airlines
OGG,LIH,2019-12-14,162,1,(HNL),1.88,9:50a,11:43a,Hawaiian Airlines
OGG,LIH,2019-12-14,162,1,(HNL),1.88,9:50a,11:43a,Hawaiian Airlines
OGG,LIH,2019-12-15,124,0,(),0.78,12:35p,1:22p,Hawaiian Airlines
OGG,LIH,2019-12-15,124,0,(),0.78,12:35p,1:22p,Hawaiian Airlines
OGG,LIH,2019-12-15,124,0,(),0.85,2:06p,2:57p,Hawaiian Airlines
OGG,LIH,2019-12-15,124,0,(),0.85,2:06p,2:57p,Hawaiian Airlines
OGG,LIH,2019-12-15,141,0,(),0.85,3:40p,4:31p,Hawaiian Airlines
OGG,LIH,2019-12-15,141,0,(),0.85,3:40p,4:31p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.67,8:56p,10:36p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.67,8:56p,10:36p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.72,7:45p,9:28p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.72,7:45p,9:28p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.87,8:19a,10:11a,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.87,8:19a,10:11a,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.88,9:10a,11:03a,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.88,9:10a,11:03a,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.88,9:50a,11:43a,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),1.88,9:50a,11:43a,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),2.00,11:55a,1:55p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),2.00,11:55a,1:55p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),2.33,11:35a,1:55p,Hawaiian Airlines
OGG,LIH,2019-12-15,155,1,(HNL),2.33,11:35a,1:55p,Hawaiian Airlines
OGG,HNL,2019-12-14,70,0,(),1.00,8:40a,9:40a,Southern Airways Express
OGG,HNL,2019-12-14,70,0,(),1.00,9:15p,10:15p,Southern Airways Express
OGG,HNL,2019-12-14,70,0,(),1.00,12:00p,1:00p,Southern Airways Express
OGG,HNL,2019-12-14,70,0,(),1.00,6:10a,7:10a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),1.55,10:20a,11:53a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),1.55,3:00p,4:33p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),1.57,7:30p,9:04p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),1.55,6:00a,7:33a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),1.55,7:25a,8:58a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.22,2:20p,4:33p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.30,10:20a,12:38p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.22,7:25a,9:38a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.57,11:25a,1:59p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.57,6:30p,9:04p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.63,3:00p,5:38p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),2.97,6:00a,8:58a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),3.30,2:20p,5:38p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),3.55,8:20a,11:53a,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),3.65,10:20a,1:59p,Southern Airways Express
OGG,HNL,2019-12-14,74,1,(MKK),3.63,6:00a,9:38a,Southern Airways Express
OGG,HNL,2019-12-15,70,0,(),1.00,8:40a,9:40a,Southern Airways Express
OGG,HNL,2019-12-15,70,0,(),1.00,9:15p,10:15p,Southern Airways Express
OGG,HNL,2019-12-15,70,0,(),1.00,12:00p,1:00p,Southern Airways Express
OGG,HNL,2019-12-15,70,0,(),1.00,6:10a,7:10a,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),1.55,10:20a,11:53a,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),1.55,3:00p,4:33p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),1.57,7:30p,9:04p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),1.55,6:00a,7:33a,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),1.55,7:25a,8:58a,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.22,2:20p,4:33p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.30,10:20a,12:38p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.22,7:25a,9:38a,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.47,7:30p,9:58p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.57,11:25a,1:59p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.57,6:30p,9:04p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.63,3:00p,5:38p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),2.97,6:00a,8:58a,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),3.30,2:20p,5:38p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),3.47,6:30p,9:58p,Southern Airways Express
OGG,HNL,2019-12-15,74,1,(MKK),3.55,8:20a,11:53a,Southern Airways Express
OGG,ITO,2019-12-14,124,0,(),0.65,5:11p,5:50p,Hawaiian Airlines
OGG,ITO,2019-12-14,124,0,(),0.65,5:11p,5:50p,Hawaiian Airlines
OGG,ITO,2019-12-14,124,0,(),0.63,7:59a,8:37a,Hawaiian Airlines
OGG,ITO,2019-12-14,124,0,(),0.63,7:59a,8:37a,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.02,9:10a,11:11a,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.02,9:10a,11:11a,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.07,4:31p,6:35p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.07,4:31p,6:35p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.07,5:49p,7:53p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.07,5:49p,7:53p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.10,10:10a,12:16p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.10,10:10a,12:16p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.15,2:20p,4:29p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.15,2:20p,4:29p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.30,12:53p,3:11p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.30,12:53p,3:11p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.40,11:55a,2:19p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.40,11:55a,2:19p,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.35,6:55a,9:16a,Hawaiian Airlines
OGG,ITO,2019-12-14,153,1,(HNL),2.35,6:55a,9:16a,Hawaiian Airlines
OGG,ITO,2019-12-15,124,0,(),0.65,5:11p,5:50p,Hawaiian Airlines
OGG,ITO,2019-12-15,124,0,(),0.65,5:11p,5:50p,Hawaiian Airlines
OGG,ITO,2019-12-15,124,0,(),0.63,7:59a,8:37a,Hawaiian Airlines
OGG,ITO,2019-12-15,124,0,(),0.63,7:59a,8:37a,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.02,9:10a,11:11a,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.02,9:10a,11:11a,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.07,4:31p,6:35p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.07,4:31p,6:35p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.07,5:49p,7:53p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.07,5:49p,7:53p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.10,10:10a,12:16p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.10,10:10a,12:16p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.15,2:20p,4:29p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.15,2:20p,4:29p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.30,12:53p,3:11p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.30,12:53p,3:11p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.40,11:55a,2:19p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.40,11:55a,2:19p,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.35,6:55a,9:16a,Hawaiian Airlines
OGG,ITO,2019-12-15,153,1,(HNL),2.35,6:55a,9:16a,Hawaiian Airlines
ITO,SEA,2019-12-14,344,2,"(LAX, SFO)",14.10,10:51p,2:57p,United Airlines
ITO,SEA,2019-12-14,344,2,"(LAX, SFO)",14.10,10:51p,2:57p,United Airlines
ITO,SEA,2019-12-14,349,2,"(LAX, SFO)",14.10,10:51p,2:57p,United Airlines
ITO,SEA,2019-12-14,354,1,(HNL),23.72,8:22p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-14,359,1,(HNL),27.12,4:58p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-14,362,2,"(HNL, SFO)",11.93,7:04p,9:00a,Hawaiian Airlines
ITO,SEA,2019-12-14,362,2,"(HNL, SFO)",11.93,7:04p,9:00a,Hawaiian Airlines
ITO,SEA,2019-12-14,369,1,(HNL),25.02,7:04p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-14,392,2,"(LAX, SFO)",10.57,10:51p,11:25a,United Airlines
ITO,SEA,2019-12-14,397,2,"(HNL, LAX)",12.30,8:22p,10:40a,Hawaiian Airlines
ITO,SEA,2019-12-14,397,2,"(HNL, LAX)",12.30,8:22p,10:40a,Hawaiian Airlines
ITO,SEA,2019-12-14,403,2,"(HNL, SFO)",11.67,7:04p,8:44a,United Airlines
ITO,SEA,2019-12-14,403,2,"(LAX, SFO)",14.10,10:51p,2:57p,United Airlines
ITO,SEA,2019-12-14,403,2,"(LAX, SFO)",14.10,10:51p,2:57p,United Airlines
ITO,SEA,2019-12-14,408,2,"(HNL, SFO)",12.67,6:20p,9:00a,Hawaiian Airlines
ITO,SEA,2019-12-14,408,2,"(LAX, SFO)",14.10,10:51p,2:57p,United Airlines
ITO,SEA,2019-12-14,416,2,"(HNL, LAX)",12.00,6:20a,8:20p,Hawaiian Airlines
ITO,SEA,2019-12-14,416,2,"(HNL, LAX)",12.00,6:20a,8:20p,Hawaiian Airlines
ITO,SEA,2019-12-14,418,2,"(HNL, LAX)",13.30,8:22p,11:40a,Hawaiian Airlines
ITO,SEA,2019-12-14,418,2,"(HNL, LIH)",10.08,6:20p,6:25a,Hawaiian Airlines
ITO,SEA,2019-12-15,324,1,(HNL),23.07,9:01p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,324,1,(HNL),23.07,9:01p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,329,1,(HNL),23.72,8:22p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,344,1,(HNL),24.37,7:43p,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,347,1,(HNL),10.33,9:45a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,347,1,(HNL),10.33,9:45a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,357,1,(OGG),27.92,5:40p,11:35p,Hawaiian Airlines
ITO,SEA,2019-12-15,361,1,(HNL),8.42,11:40a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,361,1,(HNL),8.42,11:40a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,362,2,"(HNL, SFO)",12.78,7:43p,10:30a,Hawaiian Airlines
ITO,SEA,2019-12-15,362,2,"(HNL, SFO)",12.78,7:43p,10:30a,Hawaiian Airlines
ITO,SEA,2019-12-15,378,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,378,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,378,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,378,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,378,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,378,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,389,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,389,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,SEA,2019-12-15,389,2,"(OGG, HNL)",11.53,8:33a,10:05p,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),1.95,9:06a,11:03a,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),1.95,9:06a,11:03a,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),1.97,9:45a,11:43a,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),1.97,9:45a,11:43a,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),2.23,8:22p,10:36p,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),2.23,8:22p,10:36p,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),2.25,11:40a,1:55p,Hawaiian Airlines
ITO,LIH,2019-12-14,146,1,(HNL),2.25,11:40a,1:55p,Hawaiian Airlines
